,0
5945,39.495754
5946,40.1151
5947,38.85771
5948,45.788536
5949,45.788536
5950,34.837193
5951,34.368397
5952,33.018684
5953,29.135479
5954,39.165382
5955,39.89156
5956,41.03724
5957,41.129467
5958,37.773876
5959,44.604767
5960,43.167957
5961,29.301292
5962,29.10373
5963,29.078243
5964,39.85946
5965,41.689964
5966,38.67588
5967,38.645134
5968,41.78676
5969,37.080776
5970,39.339943
5971,39.273655
5972,29.540411
5973,26.347504
5974,24.380888
5975,37.582134
5976,38.70325
5977,35.860226
5978,41.64215
5979,37.804855
5980,37.782444
5981,39.449043
5982,39.207184
5983,19.661564
5984,9.336398
5985,6.3631024
5986,7.015856
5987,36.235718
5988,47.839626
5989,45.704937
5990,42.16379
5991,41.96601
5992,25.189783
5993,25.233772
5994,25.456564
5995,22.836418
5996,21.049225
5997,8.028581
5998,47.97133
5999,47.192017
6000,42.557526
6001,43.489223
6002,50.07176
6003,32.442272
6004,28.036177
6005,28.035196
6006,64.788246
6007,62.54099
6008,67.65051
6009,65.040146
6010,54.464264
6011,46.449196
6012,49.689304
6013,49.653416
6014,50.068195
6015,49.87063
6016,73.69787
6017,75.29794
6018,64.51034
6019,61.526825
6020,61.689133
6021,57.580936
6022,68.08897
6023,68.13918
6024,59.29198
6025,48.341553
6026,50.184303
6027,46.62127
6028,46.151917
6029,50.61634
6030,73.62568
6031,72.513115
6032,66.95014
6033,65.73572
6034,65.08252
6035,61.695335
6036,53.643776
6037,64.29937
6038,64.300995
6039,50.83586
6040,51.95409
6041,46.620422
6042,46.63229
6043,46.63252
6044,41.187115
6045,33.165558
6046,48.49699
6047,62.571323
6048,63.3756
6049,63.00606
6050,62.043297
6051,61.297718
6052,53.81012
6053,58.259953
6054,56.034878
6055,51.504654
6056,54.19294
6057,51.665928
6058,46.63252
6059,41.824333
6060,41.556755
6061,40.77028
6062,32.440147
6063,32.43843
6064,26.562372
6065,62.97316
6066,63.007484
6067,64.331345
6068,62.260666
6069,56.093227
6070,61.702316
6071,61.647106
6072,54.012848
6073,54.223545
6074,54.187088
6075,50.07245
6076,38.240707
6077,38.243904
6078,38.565517
6079,15.027198
6080,32.394947
6081,32.875652
6082,26.534779
6083,46.972435
6084,62.994728
6085,63.246174
6086,55.46804
6087,70.01737
6088,62.45026
6089,59.83703
6090,51.33353
6091,51.821617
6092,50.667496
6093,42.79839
6094,37.51822
6095,38.507343
6096,15.723122
6097,-1.4337232
6098,5.78713
6099,23.038427
6100,23.092196
6101,23.101324
6102,43.391003
6103,60.815598
6104,53.88012
6105,67.571045
6106,63.297024
6107,51.775578
6108,51.9101
6109,52.112396
6110,45.781063
6111,43.92149
6112,45.1765
6113,18.046272
6114,1.3402205
6115,8.531182
6116,11.676223
6117,23.650305
6118,23.268036
6119,23.829868
6120,37.1952
6121,53.091328
6122,75.921135
6123,63.97998
6124,54.98833
6125,53.539658
6126,48.079964
6127,48.13844
6128,46.616833
6129,21.909319
6130,4.49043
6131,11.977406
6132,11.697717
6133,12.330807
6134,25.433203
6135,27.104076
6136,38.992676
6137,52.475903
6138,53.464993
6139,65.78859
6140,58.178944
6141,48.00055
6142,47.50912
6143,45.668575
6144,44.387054
6145,8.417111
6146,15.608067
6147,15.467126
6148,12.321437
6149,13.110349
6150,27.012545
6151,38.877274
6152,48.985847
6153,44.693256
6154,46.631863
6155,55.240265
6156,47.578156
6157,45.671654
6158,44.14841
6159,25.435736
6160,16.961056
6161,17.087507
6162,18.488464
6163,13.62506
6164,14.353988
6165,28.243166
6166,45.364597
6167,45.355576
6168,46.464043
6169,39.94907
6170,49.56246
6171,48.423996
6172,48.49736
6173,9.318571
6174,16.501642
6175,17.427908
6176,17.937605
6177,18.317917
6178,14.121764
6179,45.746735
6180,46.017384
6181,39.247746
6182,38.852398
6183,37.812515
6184,35.28661
6185,25.893328
6186,17.833292
6187,16.724436
6188,17.137188
6189,17.659328
6190,17.865944
6191,17.259855
6192,68.04526
6193,37.29617
6194,47.74838
6195,46.24893
6196,48.93467
6197,26.96567
6198,21.67111
6199,22.08819
6200,22.08557
6201,22.635675
6202,22.629725
6203,23.974539
6204,41.176426
6205,41.134457
6206,41.641216
6207,45.805923
6208,45.248383
6209,36.69998
6210,25.736513
6211,22.580248
6212,23.873264
6213,41.89263
6214,40.99778
6215,40.993248
6216,41.164135
6217,39.590027
6218,44.07502
6219,34.14009
6220,30.298115
6221,20.508894
6222,20.014774
6223,42.32778
6224,41.806637
6225,38.687927
6226,38.645134
6227,36.12855
6228,41.30385
6229,32.182743
6230,38.82968
6231,38.803802
6232,12.267531
6233,9.071814
6234,40.603004
6235,39.673775
6236,38.65232
6237,41.74416
6238,37.95136
6239,38.16477
6240,21.27848
6241,18.357767
6242,21.879904
6243,18.604229
6244,7.0635962
6245,7.58058
6246,57.30825
6247,34.67482
6248,42.195606
6249,21.26408
6250,21.283272
6251,20.35929
6252,20.344643
6253,20.388632
6254,16.144608
6255,20.098602
6256,56.874775
6257,47.720234
6258,47.35298
6259,59.844727
6260,35.698513
6261,19.776516
6262,20.379099
6263,60.131573
6264,60.54424
6265,60.54424
6266,54.202705
6267,52.10202
6268,59.42689
6269,59.49485
6270,46.630226
6271,46.538578
6272,49.68115
6273,57.173622
6274,72.41811
6275,58.19179
6276,57.410446
6277,57.31404
6278,50.473854
6279,50.53987
6280,48.207825
6281,47.32071
6282,48.92497
6283,59.571484
6284,55.420673
6285,42.831062
6286,46.21314
6287,49.027016
6288,40.88547
6289,54.542145
6290,64.15593
6291,63.880146
6292,56.762344
6293,44.198627
6294,43.26788
6295,43.268723
6296,43.299282
6297,44.97691
6298,55.32503
6299,55.117737
6300,50.531384
6301,46.689846
6302,46.719276
6303,49.245647
6304,47.504627
6305,34.77964
6306,49.57551
6307,66.42369
6308,59.24127
6309,51.449177
6310,43.241825
6311,43.235485
6312,43.25122
6313,55.334106
6314,55.11388
6315,58.531418
6316,50.778847
6317,51.2516
6318,44.865887
6319,43.358902
6320,43.666958
6321,39.433838
6322,39.88491
6323,49.327316
6324,49.204765
6325,66.1749
6326,53.873165
6327,44.047234
6328,43.453876
6329,43.250275
6330,58.547306
6331,58.82914
6332,59.54723
6333,51.243576
6334,47.009792
6335,47.909416
6336,40.701385
6337,42.608658
6338,42.37642
6339,32.855637
6340,33.5535
6341,33.58013
6342,49.39511
6343,49.582645
6344,60.388794
6345,47.07107
6346,44.824085
6347,43.986713
6348,56.586544
6349,56.56584
6350,56.38354
6351,47.69066
6352,47.468994
6353,42.433414
6354,45.066998
6355,41.962353
6356,19.613703
6357,10.272533
6358,22.726692
6359,30.086363
6360,29.898256
6361,45.546387
6362,40.52551
6363,43.907993
6364,46.73812
6365,45.611515
6366,56.76215
6367,56.385086
6368,55.820843
6369,47.12796
6370,44.629177
6371,44.623108
6372,45.03683
6373,23.136461
6374,6.6655035
6375,14.403637
6376,22.924685
6377,30.179049
6378,46.122303
6379,38.914593
6380,34.049458
6381,34.923138
6382,50.106453
6383,58.711826
6384,58.179173
6385,58.423756
6386,44.681408
6387,44.570503
6388,44.809624
6389,25.328056
6390,11.243194
6391,17.303024
6392,14.851698
6393,32.926426
6394,32.845333
6395,41.781956
6396,40.938824
6397,34.95126
6398,36.446136
6399,60.7827
6400,54.402237
6401,53.23563
6402,43.885323
6403,44.70968
6404,47.991787
6405,9.15368
6406,18.13239
6407,18.965506
6408,15.682583
6409,25.593569
6410,22.457626
6411,39.661564
6412,38.21061
6413,45.02891
6414,42.774174
6415,53.400764
6416,52.617424
6417,44.70159
6418,49.105446
6419,9.922659
6420,21.11738
6421,19.442425
6422,19.78092
6423,18.885338
6424,25.887497
6425,40.460613
6426,37.595657
6427,38.30866
6428,43.18436
6429,43.052658
6430,42.951504
6431,48.593826
6432,26.5843
6433,9.778604
6434,22.508554
6435,22.547808
6436,19.197195
6437,19.484245
6438,47.42768
6439,37.95933
6440,36.41833
6441,43.472633
6442,33.76665
6443,37.40951
6444,38.16256
6445,11.029457
6446,21.782717
6447,21.904306
6448,22.453287
6449,22.904814
6450,19.476595
6451,99.821846
6452,60.37519
6453,44.94957
6454,48.329666
6455,49.170547
6456,26.63304
6457,30.62742
6458,30.446215
6459,29.104433
6460,26.089025
6461,27.268145
6462,24.183237
6463,95.91823
6464,123.049126
6465,68.972046
6466,38.576366
6467,19.595057
6468,31.343874
6469,31.1934
6470,28.438944
6471,28.092993
6472,28.539507
6473,28.480856
6474,42.206657
6475,40.68071
6476,40.57548
6477,40.62432
6478,29.76188
6479,30.511604
6480,33.290363
6481,29.537214
6482,29.56588
6483,20.464329
6484,42.559097
6485,43.903507
6486,38.330715
6487,38.26215
6488,35.544746
6489,32.819862
6490,24.511473
6491,17.030132
6492,21.266893
6493,20.434383
6494,10.845965
6495,60.676884
6496,39.794052
6497,38.836773
6498,29.52648
6499,24.558704
6500,20.73427
6501,20.032616
6502,15.589387
6503,15.940111
6504,21.783823
6505,19.852282
6506,7.5794764
6507,71.18906
6508,19.98636
6509,26.060476
6510,20.667717
6511,20.686909
6512,22.369936
6513,20.411121
6514,20.383904
6515,55.75082
6516,54.639328
6517,58.978477
6518,54.978977
6519,45.812645
6520,39.807384
6521,85.84306
6522,59.906174
6523,60.286945
6524,60.78255
6525,62.554886
6526,62.554886
6527,56.4929
6528,50.151997
6529,47.703316
6530,49.28111
6531,58.9863
6532,55.21144
6533,46.28514
6534,62.28658
6535,64.47073
6536,75.86336
6537,61.998634
6538,57.03569
6539,57.096436
6540,50.50444
6541,52.38243
6542,49.118786
6543,46.92032
6544,46.703278
6545,48.239605
6546,57.86999
6547,48.575733
6548,49.08087
6549,41.61914
6550,62.441357
6551,69.55232
6552,41.050888
6553,50.02117
6554,47.62305
6555,44.36696
6556,43.40352
6557,43.169308
6558,49.08561
6559,45.904636
6560,46.621857
6561,57.716713
6562,61.258125
6563,52.33049
6564,49.248505
6565,37.817482
6566,37.82275
6567,58.514645
6568,43.861813
6569,28.863897
6570,43.20282
6571,44.11661
6572,43.17291
6573,43.343433
6574,49.272606
6575,49.532703
6576,50.712887
6577,61.12196
6578,61.86578
6579,61.46307
6580,50.927868
6581,42.335693
6582,37.793373
6583,37.79217
6584,58.27955
6585,41.1629
6586,28.941483
6587,28.310787
6588,43.092556
6589,44.309563
6590,43.921307
6591,49.629086
6592,53.031746
6593,53.403034
6594,64.00725
6595,59.929558
6596,59.89783
6597,51.53608
6598,45.586292
6599,42.456577
6600,38.226025
6601,37.787865
6602,24.4341
6603,29.81343
6604,27.52991
6605,25.283703
6606,25.188137
6607,40.10908
6608,45.239227
6609,50.04267
6610,52.032158
6611,53.510178
6612,63.45217
6613,63.421703
6614,51.529564
6615,46.375698
6616,46.373386
6617,49.228535
6618,6.4409246
6619,32.526287
6620,19.140793
6621,6.192011
6622,26.856176
6623,26.49643
6624,26.076511
6625,26.985735
6626,48.503704
6627,48.514267
6628,51.55885
6629,52.945934
6630,63.450348
6631,63.65721
6632,58.633842
6633,46.425808
6634,50.233215
6635,27.698742
6636,10.279454
6637,19.771505
6638,7.1031494
6639,29.738148
6640,28.286734
6641,32.149334
6642,32.652042
6643,30.155983
6644,50.307888
6645,50.3074
6646,51.335335
6647,62.089104
6648,57.010994
6649,58.428925
6650,53.618824
6651,27.686588
6652,11.143261
6653,18.770933
6654,17.072035
6655,9.972478
6656,28.40001
6657,32.52941
6658,32.557144
6659,32.15809
6660,34.000835
6661,34.821262
6662,46.836334
6663,56.989746
6664,60.32419
6665,63.253872
6666,63.0378
6667,12.567743
6668,19.582216
6669,19.536963
6670,23.427809
6671,15.04241
6672,34.30948
6673,33.954166
6674,34.07127
6675,34.190388
6676,35.962746
6677,35.265953
6678,62.61619
6679,63.61767
6680,64.146774
6681,24.68429
6682,22.946953
6683,19.700644
6684,19.571394
6685,63.592632
6686,34.58777
6687,34.58777
6688,35.077026
6689,34.491932
6690,35.460587
6691,49.09272
6692,55.01913
6693,66.12884
6694,42.928078
6695,31.622288
6696,31.600609
6697,22.672504
6698,19.350462
6699,84.90549
6700,60.686623
6701,34.794956
6702,38.367977
6703,48.374935
6704,53.361507
6705,55.42341
6706,43.831493
6707,26.322336
6708,33.02755
6709,38.27497
6710,29.100283
6711,29.257284
6712,70.07964
6713,109.89703
6714,52.51208
6715,60.657467
6716,64.38773
6717,52.62881
6718,32.071136
6719,40.156483
6720,31.419485
6721,30.115992
6722,30.37562
6723,30.298094
6724,94.61166
6725,133.13878
6726,98.910225
6727,52.538177
6728,31.697351
6729,31.28406
6730,32.44781
6731,32.479362
6732,32.71259
6733,31.882284
6734,28.394785
6735,104.158714
6736,96.53924
6737,100.10997
6738,32.791874
6739,31.866877
6740,32.23043
6741,32.009026
6742,31.345339
6743,28.406359
6744,27.604628
6745,44.37428
6746,35.350906
6747,34.443253
6748,32.10836
6749,29.67992
6750,23.868097
6751,15.699386
6752,14.917355
6753,16.293142
6754,20.514881
6755,20.495386
6756,67.15212
6757,28.050085
6758,24.054737
6759,23.54222
6760,26.62558
6761,20.071295
6762,19.256107
6763,15.201462
6764,15.190541
6765,15.552099
6766,21.63552
6767,58.784264
6768,50.02484
6769,54.395996
6770,27.204712
6771,26.699398
6772,22.84468
6773,62.72806
6774,62.562973
6775,59.286617
6776,54.902702
6777,53.055542
6778,53.819416
6779,58.849083
6780,54.86454
6781,65.6566
6782,73.03443
6783,61.29373
6784,66.459076
6785,62.62538
6786,58.906353
6787,58.882282
6788,58.89605
6789,51.696182
6790,50.096615
6791,47.54192
6792,48.87989
6793,58.60132
6794,54.794872
6795,65.62217
6796,64.631004
6797,72.31881
6798,47.627167
6799,61.691353
6800,61.759422
6801,58.76906
6802,52.353283
6803,51.27942
6804,48.925526
6805,48.880367
6806,46.171658
6807,47.953014
6808,57.722794
6809,60.873173
6810,43.760113
6811,64.30783
6812,71.41457
6813,71.78164
6814,46.22494
6815,39.345455
6816,55.403923
6817,48.864372
6818,49.038834
6819,49.04064
6820,49.111126
6821,49.339756
6822,46.626225
6823,57.57421
6824,61.182655
6825,51.067474
6826,37.803253
6827,43.84298
6828,64.579605
6829,71.7747
6830,53.32089
6831,37.394585
6832,36.08857
6833,52.092587
6834,50.14638
6835,49.270382
6836,49.294815
6837,49.296463
6838,49.555344
6839,52.705254
6840,61.078995
6841,59.69152
6842,50.513493
6843,38.202114
6844,37.963703
6845,64.3021
6846,64.01857
6847,71.33601
6848,37.78608
6849,35.62032
6850,35.548687
6851,52.577618
6852,51.453358
6853,48.425163
6854,51.488163
6855,51.118145
6856,51.410347
6857,63.2492
6858,59.73392
6859,54.973854
6860,45.500343
6861,38.74639
6862,38.793106
6863,38.21378
6864,64.35198
6865,71.215126
6866,36.076653
6867,36.13723
6868,34.43673
6869,34.171547
6870,52.045643
6871,55.40161
6872,51.07561
6873,51.573097
6874,51.573097
6875,63.460995
6876,63.509842
6877,54.786423
6878,58.33598
6879,50.800472
6880,38.191814
6881,38.790268
6882,38.597393
6883,59.94695
6884,48.744896
6885,37.66529
6886,35.72042
6887,38.308933
6888,37.915257
6889,40.774284
6890,55.43295
6891,51.56495
6892,51.701855
6893,63.820713
6894,58.720802
6895,62.839138
6896,59.70234
6897,36.7561
6898,41.104053
6899,41.13343
6900,40.831966
6901,32.11978
6902,41.984406
6903,41.925762
6904,39.28306
6905,38.4166
6906,38.33485
6907,40.820053
6908,55.52484
6909,51.824936
6910,52.56372
6911,62.99659
6912,63.099586
6913,36.975334
6914,20.213335
6915,91.67843
6916,7.836719
6917,33.278034
6918,37.264816
6919,41.713017
6920,41.721832
6921,40.59874
6922,39.86938
6923,40.062397
6924,41.883545
6925,55.95221
6926,53.493484
6927,64.594986
6928,64.147316
6929,24.697363
6930,28.380365
6931,64.15594
6932,82.008995
6933,38.209457
6934,43.996914
6935,43.637657
6936,43.74821
6937,41.89595
6938,45.23303
6939,44.90407
6940,44.894535
6941,56.392273
6942,64.69838
6943,24.521885
6944,31.872953
6945,31.658283
6946,34.648872
6947,89.994644
6948,72.04334
6949,44.64662
6950,44.441147
6951,42.785076
6952,45.099598
6953,45.054054
6954,45.520935
6955,45.69497
6956,42.905365
6957,31.398787
6958,31.49569
6959,31.54848
6960,39.160534
6961,76.12017
6962,110.327126
6963,45.30398
6964,47.05909
6965,56.81434
6966,56.813934
6967,33.896053
6968,16.653864
6969,40.18481
6970,38.4636
6971,38.16582
6972,38.34993
6973,61.8837
6974,83.08773
6975,113.35016
6976,73.02928
6977,68.04406
6978,43.063103
6979,22.399565
6980,40.1853
6981,39.87245
6982,39.79281
6983,40.29957
6984,38.107456
6985,92.141136
6986,104.87044
6987,125.881516
6988,68.17342
6989,25.43241
6990,30.556791
6991,39.795425
6992,40.00807
6993,39.780617
6994,39.687653
6995,30.566603
6996,96.230865
6997,97.455536
6998,53.352715
6999,94.647026
7000,39.678574
7001,40.526833
7002,32.40366
7003,31.599577
7004,31.377783
7005,31.981524
7006,73.747055
7007,52.24354
7008,60.249344
7009,90.43554
7010,48.397278
7011,32.212437
7012,32.031734
7013,31.678526
7014,31.431791
7015,53.75968
7016,53.168423
7017,51.473602
7018,52.492916
7019,52.792263
7020,51.028015
7021,52.492916
7022,52.130505
7023,52.058258
7024,50.71805
7025,50.651577
7026,52.130505
7027,52.0741
7028,49.470413
7029,49.87842
7030,50.617825
7031,50.558838
7032,52.04298
7033,49.454597
7034,51.765003
7035,51.110443
7036,50.617825
7037,50.556168
7038,50.557262
7039,49.454597
7040,51.76504
7041,50.79316
7042,46.485016
7043,48.85589
7044,50.556168
7045,49.73128
7046,47.96888
7047,51.76504
7048,50.793198
7049,46.485054
7050,44.130733
7051,48.8639
7052,48.813786
7053,49.772133
7054,47.96888
7055,50.27926
7056,49.264683
7057,46.4987
7058,44.135826
7059,52.66106
7060,43.88261
7061,48.813786
7062,48.84772
7063,48.029217
7064,54.72107
7065,45.11872
7066,45.46747
7067,44.23862
7068,54.088043
7069,48.500786
7070,43.835655
7071,43.831085
7072,48.85944
7073,48.08367
7074,50.48781
7075,49.915344
7076,45.468025
7077,51.319836
7078,57.34913
7079,48.500824
7080,39.24787
7081,48.114502
7082,43.837395
7083,46.80939
7084,47.982235
7085,50.48781
7086,49.915344
7087,49.90983
7088,52.617237
7089,55.862854
7090,48.51447
7091,39.261517
7092,40.06755
7093,54.58926
7094,53.168423
7095,51.923424
7096,52.525517
7097,52.792263
7098,51.853996
7099,49.239727
7100,52.163105
7101,52.37554
7102,51.54032
7103,47.753452
7104,52.163105
7105,52.0741
7106,50.296394
7107,50.614975
7108,47.7197
7109,50.330395
7110,52.04298
7111,50.28058
7112,52.51275
7113,51.033787
7114,49.36759
7115,50.327724
7116,50.557262
7117,50.28058
7118,52.530685
7119,50.716503
7120,51.076958
7121,49.3512
7122,50.556168
7123,50.598114
7124,48.79486
7125,52.530685
7126,50.73444
7127,50.704205
7128,48.04938
7129,48.588013
7130,48.80368
7131,50.598114
7132,48.79486
7133,51.044903
7134,49.248165
7135,50.71785
7136,48.04942
7137,43.72836
7138,43.63081
7139,48.81488
7140,47.044468
7141,49.70652
7142,55.44222
7143,49.242893
7144,49.291912
7145,48.022114
7146,43.817547
7147,35.34806
7148,46.99628
7149,43.85861
7150,49.836597
7151,53.736385
7152,54.766903
7153,53.679188
7154,46.569042
7155,46.535084
7156,43.831192
7157,32.58812
7158,33.110023
7159,47.88426
7160,43.859035
7161,49.563484
7162,56.528515
7163,53.685684
7164,53.673943
7165,46.569042
7166,46.49182
7167,33.62421
7168,32.601765
7169,33.12367
7170,42.82504
7171,48.033577
7172,48.154648
7173,49.56401
7174,56.594936
7175,55.55825
7176,53.73428
7177,46.56809
7178,42.345474
7179,33.982193
7180,30.986332
7181,41.501328
7182,46.086124
7183,46.086124
7184,54.58926
7185,49.89414
7186,51.923424
7187,50.650333
7188,51.54203
7189,51.857006
7190,49.177597
7191,49.23238
7192,50.864265
7193,51.54032
7194,47.691322
7195,49.17025
7196,48.88118
7197,51.84116
7198,49.76262
7199,47.65757
7200,47.33788
7201,48.883812
7202,47.12141
7203,52.51275
7204,52.93614
7205,47.65757
7206,47.411327
7207,47.398094
7208,48.769302
7209,52.563286
7210,52.197777
7211,52.48524
7212,47.664925
7213,48.452545
7214,47.438946
7215,48.566418
7216,52.53062
7217,52.215714
7218,52.190723
7219,47.97639
7220,46.902077
7221,47.419586
7222,48.41982
7223,48.62572
7224,51.00041
7225,52.209885
7226,52.20437
7227,47.953377
7228,49.3831
7229,41.918995
7230,46.96229
7231,49.600143
7232,55.51938
7233,55.592884
7234,50.71865
7235,47.994667
7236,47.966267
7237,49.40628
7238,38.067947
7239,45.286266
7240,42.02307
7241,49.6319
7242,56.520504
7243,55.171806
7244,55.16046
7245,47.995224
7246,46.479992
7247,40.693974
7248,37.93879
7249,37.44887
7250,46.174244
7251,45.390343
7252,49.33504
7253,56.552197
7254,57.951077
7255,55.16046
7256,47.998474
7257,46.480934
7258,39.40117
7259,36.686253
7260,37.50655
7261,32.7558
7262,46.08533
7263,46.27832
7264,49.336056
7265,56.24877
7266,56.23729
7267,57.94458
7268,48.00353
7269,46.480934
7270,39.29556
7271,35.201168
7272,37.462517
7273,32.769444
7274,32.9334
7275,46.146152
7276,46.202904
7277,53.65012
7278,56.204803
7279,56.274136
7280,56.397198
7281,49.26543
7282,47.934208
7283,39.355896
7284,36.16663
7285,31.283762
7286,31.447159
7287,32.9334
7288,41.50234
7289,51.691143
7290,49.146133
7291,49.028065
7292,49.514725
7293,49.690628
7294,48.662888
7295,49.18053
7296,49.177597
7297,50.271915
7298,48.45129
7299,48.292526
7300,49.13943
7301,48.821144
7302,48.911556
7303,49.474873
7304,47.660503
7305,47.340813
7306,48.72308
7307,46.919827
7308,48.276176
7309,52.04512
7310,47.680054
7311,47.337803
7312,47.236805
7313,46.919827
7314,49.63256
7315,52.230377
7316,52.48524
7317,47.66786
7318,47.358616
7319,47.237362
7320,45.43411
7321,49.632496
7322,49.31759
7323,52.190723
7324,49.45261
7325,46.90501
7326,47.25626
7327,48.24198
7328,49.331635
7329,48.102283
7330,49.31176
7331,49.48094
7332,49.433895
7333,50.869617
7334,41.92193
7335,46.80156
7336,48.237133
7337,55.310688
7338,55.478878
7339,50.75125
7340,49.48094
7341,49.44754
7342,42.166847
7343,40.75494
7344,45.66911
7345,41.821487
7346,47.782433
7347,55.39167
7348,55.0578
7349,57.97718
7350,47.99585
7351,47.96165
7352,42.373962
7353,38.09879
7354,37.495476
7355,46.17346
7356,45.187973
7357,47.485313
7358,54.936905
7359,55.0767
7360,57.97718
7361,47.998474
7362,47.962208
7363,40.78152
7364,38.17073
7365,37.50912
7366,37.492466
7367,45.990417
7368,51.740562
7369,51.965984
7370,54.71559
7371,54.593513
7372,50.81195
7373,50.74595
7374,49.41548
7375,40.782078
7376,36.685013
7377,37.509144
7378,37.50611
7379,37.50611
7380,45.967796
7381,51.661438
7382,58.634212
7383,54.740177
7384,54.391308
7385,49.26457
7386,50.74595
7387,43.4789
7388,38.022095
7389,36.023403
7390,36.01772
7391,36.02744
7392,37.513714
7393,32.779266
7394,45.10683
7395,51.63294
7396,58.895885
7397,59.714172
7398,55.896137
7399,49.4366
7400,49.402958
7401,43.67237
7402,37.928528
7403,36.02236
7404,36.026955
7405,36.026955
7406,36.026054
7407,32.778225
7408,33.594727
7409,51.732758
7410,49.169083
7411,51.466537
7412,49.760864
7413,49.690628
7414,48.817207
7415,48.353836
7416,49.18053
7417,49.370598
7418,49.39321
7419,46.819736
7420,49.73847
7421,48.824078
7422,49.23611
7423,46.544147
7424,46.819736
7425,46.78671
7426,49.324284
7427,48.72972
7428,46.90189
7429,49.055233
7430,46.808193
7431,46.78671
7432,47.861755
7433,49.706886
7434,49.371674
7435,49.459843
7436,49.587116
7437,46.803345
7438,46.78671
7439,47.862312
7440,48.244358
7441,52.087402
7442,49.0567
7443,49.274662
7444,49.48521
7445,46.33017
7446,47.85823
7447,48.843185
7448,50.696762
7449,50.776188
7450,51.829483
7451,46.582825
7452,49.466496
7453,50.869617
7454,41.347088
7455,47.40353
7456,48.240067
7457,55.138565
7458,54.82066
7459,50.343765
7460,47.53884
7461,48.197693
7462,42.166847
7463,39.47623
7464,45.417313
7465,42.42346
7466,47.785366
7467,55.106094
7468,54.819874
7469,54.784782
7470,47.884476
7471,45.174522
7472,42.267796
7473,38.02555
7474,39.13411
7475,45.826748
7476,51.8337
7477,48.601646
7478,54.6069
7479,54.809196
7480,54.784782
7481,47.84858
7482,50.949375
7483,40.78152
7484,38.097492
7485,39.147778
7486,39.13367
7487,45.736027
7488,52.338833
7489,57.74917
7490,54.478565
7491,54.32207
7492,47.79461
7493,47.847824
7494,52.23221
7495,38.022095
7496,37.62127
7497,39.147316
7498,39.147316
7499,37.508682
7500,45.720737
7501,52.23068
7502,58.634743
7503,54.058445
7504,54.019176
7505,47.82131
7506,47.84821
7507,43.70497
7508,39.337605
7509,37.662037
7510,37.6616
7511,37.66104
7512,37.51013
7513,37.51222
7514,45.7051
7515,51.63849
7516,58.608086
7517,57.805138
7518,54.479008
7519,47.827946
7520,49.434517
7521,43.565163
7522,39.39486
7523,40.445145
7524,37.660557
7525,37.660557
7526,36.022816
7527,38.33592
7528,38.574936
7529,45.10506
7530,51.635906
7531,58.52374
7532,58.55432
7533,54.479496
7534,49.792107
7535,50.225616
7536,44.388863
7537,40.449158
7538,41.268845
7539,38.484257
7540,38.326897
7541,36.847073
7542,36.850876
7543,70.45813
7544,42.743862
7545,45.125576
7546,43.28381
7547,45.12851
7548,42.245926
7549,42.905796
7550,44.773445
7551,42.70375
7552,42.025288
7553,43.764256
7554,42.184772
7555,42.44307
7556,42.624832
7557,41.958508
7558,42.96625
7559,40.283455
7560,47.0913
7561,42.55763
7562,42.082314
7563,43.05149
7564,43.416157
7565,42.735302
7566,47.079758
7567,47.20285
7568,42.456554
7569,43.214855
7570,46.48421
7571,45.94734
7572,42.36723
7573,47.0657
7574,47.102154
7575,47.10905
7576,43.021843
7577,46.813744
7578,45.544197
7579,45.52511
7580,41.546913
7581,46.598724
7582,47.100494
7583,48.086216
7584,49.008522
7585,46.588615
7586,46.131123
7587,42.81962
7588,40.00209
7589,40.245426
7590,41.618652
7591,46.645794
7592,47.665226
7593,53.450325
7594,46.167538
7595,46.13168
7596,42.83389
7597,42.79946
7598,33.16516
7599,33.405266
7600,45.590275
7601,41.664936
7602,47.20974
7603,55.70513
7604,50.607788
7605,49.974426
7606,42.8175
7607,43.938343
7608,36.05023
7609,29.134892
7610,32.799942
7611,46.082363
7612,51.399773
7613,46.913406
7614,55.332542
7615,50.582466
7616,42.809196
7617,42.799633
7618,44.253292
7619,33.290257
7620,30.072731
7621,32.81361
7622,32.799503
7623,45.993114
7624,51.904907
7625,56.76388
7626,54.6321
7627,50.109985
7628,42.809727
7629,42.800163
7630,35.70234
7631,33.08838
7632,32.666996
7633,32.81315
7634,32.81315
7635,33.0452
7636,45.992302
7637,51.81435
7638,57.226254
7639,58.000427
7640,49.347107
7641,42.77627
7642,42.80055
7643,35.9647
7644,31.84793
7645,34.31546
7646,32.813705
7647,32.812107
7648,33.04416
7649,33.052532
7650,45.281925
7651,46.668736
7652,54.43632
7653,53.452602
7654,42.24051
7655,42.78024
7656,44.19189
7657,37.00513
7658,32.67055
7659,36.42095
7660,36.42049
7661,33.636364
7662,33.86786
7663,25.99472
7664,25.957294
7665,40.034737
7666,46.534966
7667,53.646267
7668,53.458153
7669,46.44506
7670,43.053833
7671,45.27708
7672,36.873444
7673,33.883163
7674,36.51263
7675,36.51263
7676,36.51263
7677,65.70095
7678,65.07508
7679,65.87816
7680,36.70426
7681,40.276154
7682,45.936695
7683,53.646267
7684,56.664932
7685,56.920837
7686,47.550625
7687,48.606335
7688,42.04153
7689,36.7029
7690,36.51263
7691,68.39517
7692,68.235146
